words,sport,business,politic,entertainment,tech
happili,2.0654969069183818e-05,9.62334237927517e-06,1.8526409396594847e-05,1.2172113687541841e-05,2.6264642538215056e-05
norton,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,4.8688454750167365e-05,8.754880846071685e-06
rebuff,1.0327484534591909e-05,1.924668475855034e-05,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
justyna,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
bebe,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
guild,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,0.00018258170531312764,8.754880846071685e-06
target,0.0003201520205723492,0.0008083607598591143,0.0008892676510365526,8.52047958127929e-05,0.0005165379699182295
citibank,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
provid,0.00020654969069183819,0.0007121273360663626,0.0006206347147859273,0.00030430284218854606,0.0012256833184500359
hike,1.0327484534591909e-05,9.62334237927517e-05,4.631602349148711e-05,1.2172113687541841e-05,8.754880846071685e-06
bebo,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
biolog,1.0327484534591909e-05,9.62334237927517e-06,2.7789614094892268e-05,2.4344227375083682e-05,1.750976169214337e-05
medley,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
tackler,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
freefal,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
merci,1.0327484534591909e-05,9.62334237927517e-06,1.8526409396594847e-05,1.2172113687541841e-05,1.750976169214337e-05
merck,1.0327484534591909e-05,7.698673903420136e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
guilt,1.0327484534591909e-05,2.887002713782551e-05,1.8526409396594847e-05,1.2172113687541841e-05,1.750976169214337e-05
iron,5.1637422672959547e-05,8.661008141347653e-05,0.00012968486577616392,0.0001704095916255858,8.754880846071685e-05
gecad,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,2.6264642538215056e-05
seater,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
minut,0.002385648927490731,0.0001924668475855034,0.0002037905033625433,0.0003164749558760879,0.0003239305913046523
provis,1.0327484534591909e-05,5.774005427565102e-05,9.263204698297422e-05,1.2172113687541841e-05,3.501952338428674e-05
overp,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,2.6264642538215056e-05
contenti,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,7.303268212525105e-05,3.501952338428674e-05
stiller,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,0.00010954902318787658,8.754880846071685e-06
salvag,3.0982453603775725e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
karkouri,3.0982453603775725e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
nbc,1.0327484534591909e-05,3.849336951710068e-05,9.263204698297423e-06,0.00018258170531312764,8.754880846071685e-06
pessimist,2.0654969069183818e-05,5.774005427565102e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
winwood,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
manner,9.294736081132719e-05,2.887002713782551e-05,6.484243288808196e-05,4.8688454750167365e-05,2.6264642538215056e-05
qwest,1.0327484534591909e-05,0.0001924668475855034,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
interfac,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,0.00024513666369000716
bergamasco,0.00018589472162265438,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
fraunhof,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,2.6264642538215056e-05
subsid,1.0327484534591909e-05,2.887002713782551e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
clithero,4.1309938138367636e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
salvat,2.0654969069183818e-05,9.62334237927517e-06,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
gandulla,3.0982453603775725e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
ephedrin,5.1637422672959547e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
quieter,1.0327484534591909e-05,3.849336951710068e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
strength,0.00020654969069183819,0.0002983236137575303,7.410563758637939e-05,8.52047958127929e-05,2.6264642538215056e-05
realm,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
samaria,4.1309938138367636e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
terrif,3.0982453603775725e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,1.750976169214337e-05
laden,1.0327484534591909e-05,1.924668475855034e-05,3.705281879318969e-05,2.4344227375083682e-05,8.754880846071685e-06
vetham,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,4.3774404230358426e-05
saunder,1.0327484534591909e-05,9.62334237927517e-06,1.8526409396594847e-05,2.4344227375083682e-05,8.754880846071685e-06
langtri,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,3.6516341062625523e-05,8.754880846071685e-06
casual,2.0654969069183818e-05,9.62334237927517e-06,2.7789614094892268e-05,1.2172113687541841e-05,0.00010505857015286022
overtook,2.0654969069183818e-05,3.849336951710068e-05,1.8526409396594847e-05,3.6516341062625523e-05,1.750976169214337e-05
senegales,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
doubleclick,1.0327484534591909e-05,2.887002713782551e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
transmit,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,3.6516341062625523e-05,0.00013132321269107529
raven,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,2.6264642538215056e-05
coru,1.0327484534591909e-05,2.887002713782551e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
mcindo,4.1309938138367636e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
atkinson,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,3.6516341062625523e-05,8.754880846071685e-06
anatomi,1.0327484534591909e-05,9.62334237927517e-06,2.7789614094892268e-05,1.2172113687541841e-05,8.754880846071685e-06
princess,1.0327484534591909e-05,2.887002713782551e-05,3.705281879318969e-05,6.0860568437709206e-05,8.754880846071685e-06
revalu,1.0327484534591909e-05,5.774005427565102e-05,6.484243288808196e-05,1.2172113687541841e-05,8.754880846071685e-06
germani,0.00025818711336479775,0.0005966472275150606,0.000240843322155733,0.0002069259326882113,0.00018385249776750538
pandora,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,1.750976169214337e-05
maiden,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,9.737690950033473e-05,8.754880846071685e-06
bruce,7.229239174214337e-05,4.811671189637585e-05,1.8526409396594847e-05,0.0002069259326882113,1.750976169214337e-05
iceland,5.1637422672959547e-05,1.924668475855034e-05,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
monk,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
caustic,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,3.6516341062625523e-05,8.754880846071685e-06
popham,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
abdullatif,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
corden,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
whizzi,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,1.750976169214337e-05
khoo,1.0327484534591909e-05,2.887002713782551e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
phase,6.196490720755145e-05,6.736339665492619e-05,6.484243288808196e-05,2.4344227375083682e-05,2.6264642538215056e-05
mcguin,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,3.6516341062625523e-05,8.754880846071685e-06
jankov,5.1637422672959547e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
telemedicin,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,1.750976169214337e-05
grave,1.0327484534591909e-05,9.62334237927517e-06,6.484243288808196e-05,2.4344227375083682e-05,1.750976169214337e-05
sub,0.00034080698964153303,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
tysabri,1.0327484534591909e-05,6.736339665492619e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
excus,2.0654969069183818e-05,4.811671189637585e-05,1.8526409396594847e-05,1.2172113687541841e-05,4.3774404230358426e-05
vaughn,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,3.6516341062625523e-05,8.754880846071685e-06
nano,1.0327484534591909e-05,3.849336951710068e-05,9.263204698297423e-06,1.2172113687541841e-05,1.750976169214337e-05
accord,1.0327484534591909e-05,3.849336951710068e-05,2.7789614094892268e-05,1.2172113687541841e-05,8.754880846071685e-06
bracken,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
goalpost,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
deacon,7.229239174214337e-05,9.62334237927517e-06,9.263204698297423e-06,4.8688454750167365e-05,8.754880846071685e-06
budd,1.0327484534591909e-05,9.62334237927517e-06,7.410563758637939e-05,2.4344227375083682e-05,8.754880846071685e-06
houlihan,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-05
bracket,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,3.6516341062625523e-05,1.750976169214337e-05
aunt,1.0327484534591909e-05,9.62334237927517e-06,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
wildcard,4.1309938138367636e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
grandpa,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
massoud,1.0327484534591909e-05,9.62334237927517e-06,2.7789614094892268e-05,1.2172113687541841e-05,8.754880846071685e-06
oppress,2.0654969069183818e-05,9.62334237927517e-06,3.705281879318969e-05,1.2172113687541841e-05,1.750976169214337e-05
computeract,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,2.6264642538215056e-05
knightli,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
actionaid,1.0327484534591909e-05,9.62334237927517e-06,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
shrewsburi,2.0654969069183818e-05,9.62334237927517e-06,4.631602349148711e-05,1.2172113687541841e-05,8.754880846071685e-06
paxman,1.0327484534591909e-05,9.62334237927517e-06,2.7789614094892268e-05,1.2172113687541841e-05,8.754880846071685e-06
bonnair,7.229239174214337e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
opposit,0.0002375321442956139,0.00020209018996477857,0.0006669507382774145,8.52047958127929e-05,6.128416592250179e-05
kashyap,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,3.6516341062625523e-05,8.754880846071685e-06
perenni,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,3.6516341062625523e-05,8.754880846071685e-06
hank,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,0.00030430284218854606,8.754880846071685e-06
decidedli,1.0327484534591909e-05,9.62334237927517e-06,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
contepomi,7.229239174214337e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
roundtabl,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
ravenhil,4.1309938138367636e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
upholst,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
wrung,1.0327484534591909e-05,9.62334237927517e-06,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
facto,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
damen,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
philand,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
involv,0.00045440931952204404,0.00042342706468810745,0.0006669507382774145,0.0004381960927515063,0.0005340477316103728
gutsi,3.0982453603775725e-05,9.62334237927517e-06,9.263204698297423e-06,3.6516341062625523e-05,8.754880846071685e-06
carib,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,9.737690950033473e-05,8.754880846071685e-06
sewn,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,1.750976169214337e-05
tadeu,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
cartagena,1.0327484534591909e-05,3.849336951710068e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
trichet,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
charlott,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,6.0860568437709206e-05,8.754880846071685e-06
benmosch,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
hrh,1.0327484534591909e-05,9.62334237927517e-06,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
warmest,1.0327484534591909e-05,9.62334237927517e-06,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
hykeham,1.0327484534591909e-05,9.62334237927517e-06,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
predecessor,2.0654969069183818e-05,4.811671189637585e-05,7.410563758637939e-05,3.6516341062625523e-05,8.754880846071685e-06
redgat,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
seifert,1.0327484534591909e-05,9.62334237927517e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
dj,1.0327484534591909e-05,9.62334237927517e-06,1.8526409396594847e-05,0.00045036820643904813,2.6264642538215056e-05
di,4.1309938138367636e-05,2.887002713782551e-05,9.263204698297423e-06,4.8688454750167365e-05,8.754880846071685e-06
nasti,2.0654969069183818e-05,1.924668475855034e-05,3.705281879318969e-05,3.6516341062625523e-05,2.6264642538215056e-05
de,0.0005163742267295955,0.00013472679330985238,5.5579228189784537e-05,0.0004138518653764226,0.0001138134509989319
db,1.0327484534591909e-05,6.736339665492619e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
dc,1.0327484534591909e-05,2.887002713782551e-05,1.8526409396594847e-05,4.8688454750167365e-05,1.750976169214337e-05
hussain,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
da,2.0654969069183818e-05,8.661008141347653e-05,9.263204698297423e-06,0.00027995861481346237,8.754880846071685e-06
ecologist,1.0327484534591909e-05,9.62334237927517e-06,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
watson,2.0654969069183818e-05,2.887002713782551e-05,9.263204698297423e-06,4.8688454750167365e-05,8.754880846071685e-06
dz,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
roundabout,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,0.0001460653642505021,8.754880846071685e-06
cryptographi,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
onboard,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,6.128416592250179e-05
du,5.1637422672959547e-05,2.887002713782551e-05,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
dr,2.0654969069183818e-05,0.0002213368747233289,0.00033347536913870725,0.0001704095916255858,0.0006566160634553763
tryscor,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
cumbria,1.0327484534591909e-05,9.62334237927517e-06,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
laptop,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,0.0006215965400710896
